"player_name","pitcher","game_year","N","unpredictability","indistinguishability","unexpectedness","deception"
"Cal Quantrill","615698",2020,369,67.9618041467003,57.0040053246475,19.0327498887107,41.46753673664
"Walker Buehler","621111",2018,1548,73.415015866215,40.7887951060555,19.6413960228809,41.4206044435569
"Jake Arrieta","453562",2019,1600,52.5829735548917,73.0221801326238,26.521598761216,41.4139596197708
"Sean Poppen","664092",2020,118,61.4476424431969,71.7781226348844,19.6070938195076,41.4083566946175
"Jeremy Jeffress","502026",2018,916,62.8377453691996,79.78635334025,15.8628336099243,41.3752747296746
"Jorge Alcala","660896",2020,307,79.1251176739494,37.3436855489297,15.8988767890714,41.3244199909716
"Jaime Schultz","621289",2018,457,67.6889075989803,74.1645614109626,13.5789980438883,41.319580551888
"Tyler Chatwood","543022",2018,1461,59.163566001262,86.652598857826,16.5924117504469,41.298253435913
"Jake Petricka","502593",2018,582,69.986115704368,51.588717961713,18.8493880655553,41.2970826212176
"Tanner Roark","543699",2018,2186,71.804317515838,39.9013130005173,21.070641717345,41.2931641889428
"Robert Stephenson","596112",2018,186,64.3044564386604,52.7668517503165,23.0853025713048,41.2481078447849
"Anthony Bass","542914",2019,531,71.3396329500773,70.771817713144,11.5390839235637,41.2394219559232
"Brooks Raley","548384",2020,252,40.3125538368957,83.8530459824489,32.8966181689706,41.2148519214131
"Lucas Sims","608371",2020,360,61.3838448701286,66.8931973146856,20.9310841620289,41.2069246231937
"James Paxton","572020",2018,1949,52.5220812366349,67.2181162372247,28.12361777939,41.203702791641
"Jimmy Nelson","519076",2019,302,47.9587467267228,63.9187745067295,32.9271813531213,41.1985073589265
"Julio Urias","628711",2020,608,61.6311228258842,58.9977424036007,23.2037733308502,41.178810542873
"Jose Alvarez","501625",2019,729,70.4121625143562,58.6687662249963,16.0527373530703,41.1634687502538
"Cody Allen","592102",2018,854,61.7896905973357,85.1770050024707,14.6680325070161,41.1350947249892
"Ian Kennedy","453178",2019,830,64.2391678160341,78.2109111366331,14.8255883697796,41.1036640886676
"Tim Hill","657612",2019,467,65.5879747898167,66.2919494896589,17.498226710189,41.0933110228536
"Mitch Keller","656605",2019,566,78.4186650332504,76.5361032396511,3.64856880937716,41.0830679218196
"Brock Stewart","592779",2018,237,49.1974170548118,81.0858732301865,26.2644983405748,41.0776839191405
"Nate Jones","518858",2019,160,35.9898786592919,80.3458581608762,37.3639489140923,41.0655111153508
"Blake Treinen","595014",2019,739,50.2264101010145,77.8699488326387,26.4233691253141,41.0647644338915
"Charlie Morton","450203",2020,489,46.0565428578557,75.7276923292357,30.5338903631838,41.0594749042847
"Pablo Lopez","641154",2018,704,66.9341587922501,68.7680958530878,15.5436970990836,41.0535275937689
"Jordan Romano","605447",2020,179,85.7450643683444,42.2723349717897,8.47507185068414,41.042551835283
"Framber Valdez","664285",2018,477,49.2631576646183,42.8236995653248,38.3345049710915,41.0284412089204
"Roberto Osuna","532077",2019,698,66.2398416534336,70.0569932185874,15.6503851358882,41.0150206426426
"Chris Paddack","663978",2019,1713,75.7051074017791,52.01709936929,13.5913590757874,41.0076808897237
"Max Scherzer","453286",2020,917,62.7362919494146,62.2047049478651,20.9920076372676,40.98169730965
"Lou Trivino","642152",2018,825,62.2548006826507,84.1262316009623,14.3674805817454,40.9570361474074
"Sean Newcomb","656794",2018,2224,68.4741239682292,69.8530316611489,13.7497188613653,40.926797965316
"Aaron Wilkerson","658792",2018,123,53.2895422096691,85.4807451120229,21.2700543394543,40.9205696942083
"Dereck Rodriguez","605446",2018,1375,68.0362488169532,72.336473047148,13.2659455406053,40.889349184185
"Jefry Rodriguez","622446",2018,687,65.6370201590698,91.2977418298477,9.19545147254629,40.8863679897058
"Justin Shafer","596101",2019,554,69.356747671942,87.8050129735378,7.21653372202404,40.8668992579077
"Liam Hendriks","521230",2020,279,54.5504568116763,88.3769394897477,19.2262053660871,40.8626448347714
"Dylan Covey","592229",2018,1512,61.856641684751,74.7763336081042,17.5387764797488,40.8606989770473
"Shane Greene","572888",2019,695,56.5181220577136,47.5061377219996,30.5587986969629,40.812066659715
"Tony Barnette","501817",2018,300,50.3127649040406,72.6280506483057,27.6296038432573,40.7872251521058
"Eduardo Rodriguez","593958",2019,2614,70.1139536828962,59.031186658359,15.6257247599315,40.7701646007471
"Matt Bush","456713",2018,306,66.979173889617,69.811706971476,14.7112878166454,40.7268970411027
"Ben Lively","594902",2018,395,64.2909253129593,76.7293976752778,14.6780497051506,40.696340077087
"David Phelps","475479",2019,493,66.8831342025927,78.144328851219,12.0909911269225,40.6959369176107
"Felix Pena","570240",2018,1020,74.6749428187335,59.9498498102723,11.4554655271538,40.6854767631386
"Nick Tropeano","607374",2018,865,46.6052791494994,81.2590392009746,27.7803277221511,40.6792299484692
"Jose Ramirez","542432",2018,119,50.1553644093554,83.6437605295629,24.0886694411765,40.6743095655494
"Jesse Chavez","445926",2020,228,48.4183298151896,81.605195607401,26.1652079587552,40.671363834921
"Tyler Chatwood","543022",2020,246,40.232818128876,88.1635296999436,30.8141190770972,40.6681781236912
"Kyle Barraclough","607457",2019,545,69.2819799438855,85.2473706230671,7.79563010570396,40.6568270508074
"Kyle Freeland","607536",2018,2375,64.0221798168607,36.7992784444136,27.5471337978294,40.6414158732964
"Shaun Anderson","641312",2020,195,70.6223575093938,30.1634476946474,24.2128620530187,40.6332264437166
"Geoff Hartlieb","664129",2019,470,65.0965688800858,30.7746363883877,28.5616208248753,40.6270094803899
"Merandy Gonzalez","642571",2018,334,58.8030136529029,67.4503639265876,22.0404889288225,40.6145449260221
"Mike Leake","502190",2018,2011,56.4738291367872,70.9683839188696,22.8174873447611,40.5999350052219
"Kyle Hendricks","543294",2020,846,56.5787364196777,80.7810971710312,19.5687882921255,40.5752158654268
"Chris Paddack","663978",2020,714,75.9409304175158,40.0016024959457,16.598178451491,40.5642726082656
"Luis Castillo","622491",2018,2063,62.057331718316,48.3802768681278,25.3612604327002,40.5610927539509
"Brett Graves","605255",2018,387,56.4797513340236,72.0078893564124,22.3954067930339,40.5392880573212
"Andrew Chafin","605177",2018,666,57.3778231821394,57.2618366480553,26.351230036311,40.5366117768949
"Jeremy Hellickson","476451",2019,486,59.7716891419323,49.3413210750217,26.8725790151102,40.5149292604007
"Jesse Biddle","592145",2019,454,53.8982677667544,90.5549140212145,18.5714694778531,40.5111715755116
"Jose Alvarado","621237",2019,441,60.6752583451064,87.0389111522675,14.091412759226,40.4988532091213
"Peter Moylan","493247",2018,385,59.8063639342749,42.7502501517295,28.9110581723909,40.4912897842147
"Miles Mikolas","571945",2018,2197,67.2831114088827,57.7778324885522,17.9493813333867,40.4822155084474
"Archie Bradley","605151",2018,930,72.2402028117806,78.2267060555465,7.32730665482348,40.4671765063979
"Luke Bard","572703",2019,602,76.5950355509516,77.67176730027,3.91117729539667,40.4634260171888
"Sonny Gray","543243",2020,733,47.9676983992373,83.4123921450251,25.6647571001702,40.4625979283065
"A.J. Cole","595918",2020,296,48.6742996578826,48.5860907396864,36.1708383425771,40.4550239441441
"Mike Mayers","594577",2019,256,68.9628135148396,75.0322566631841,10.9680667382647,40.4125939456333
"Devin Smeltzer","656970",2019,529,64.2641330727621,58.4678289487541,20.10014155803,40.3999897821543
"Cole Sulser","642121",2019,101,52.6967859047428,67.0526873608784,26.8680876097846,40.3818362902246
"Tyler Chatwood","543022",2019,961,52.2852402540072,83.5469179775642,21.9397086940776,40.3742043003524
"Danny Duffy","518633",2019,1606,66.8658381831669,71.7583666858495,13.667924033278,40.3624220590059
"Trevor Williams","592866",2018,2023,75.5814506738505,50.7378338664254,13.1484422886461,40.3353463186093
"Dan Straily","573185",2018,1610,71.2350574470738,47.3624359255355,17.7841475703225,40.3207114148918
"Daniel Stumpf","621385",2019,388,72.3602816569738,63.581482962085,11.6661978467897,40.3051577439377
"J.B. Wendelken","605525",2019,362,60.2389996853226,73.5960548069868,18.458456094715,40.3036639260787
"J.B. Wendelken","605525",2018,181,58.219653583652,82.6777905237824,17.2267239145874,40.3029236417158
"Jameson Taillon","592791",2019,398,56.462766508084,78.8295271610656,19.8824858824433,40.2901860877815
"Travis Lakins","664042",2019,291,66.7750539783466,50.5511712825168,20.3334152502153,40.2439004926738
"Eric Skoglund","607215",2019,294,54.0698860114876,72.5234499392942,23.7525342500485,40.2118310366861
"Kyle Hendricks","543294",2019,1960,64.3524333100855,88.1553258045718,10.2985332264843,40.2110733298947
"Eric Yardley","642233",2020,313,62.7032247346357,70.7872439084115,17.1601127036685,40.1883414269921
"Austin Gomber","596295",2020,407,62.6912568540247,58.6467683939992,21.0269874995704,40.1798129055976
"Miguel Del Pozo","600887",2019,138,50.8465199543669,82.6552180498471,23.1267292819544,40.1748442612702
"Tayron Guerrero","594027",2019,683,71.5135266638979,78.6637387735049,7.35729019743841,40.1640743082437
"Taylor Cole","518566",2018,435,51.8981970049446,76.3207621112517,24.2003936367268,40.1193068860408
"Alex Colome","517008",2020,276,62.8214658897516,65.3124587581311,18.6954652326103,40.1092710559314
"Jimmie Sherfy","642073",2018,211,69.1866637404174,12.7553049803301,30.1946854149024,40.1046491588586
"Wandy Peralta","593974",2020,363,71.285587385016,17.2360346423679,27.0227651615374,40.0942250556161
"Josh A. Smith","595001",2019,454,54.4237747529375,70.8313067827918,23.8312039833359,40.0924960839732
"Rick Porcello","519144",2019,2186,61.1840808336425,55.7808502025889,22.9825360242329,40.0390122165419
"Rick Porcello","519144",2018,2283,59.3764497087712,52.5188111116282,25.508846391937,40.0372649742577
"Matt Moore","519043",2018,1319,54.2743491307604,73.0923433222601,23.1544093301626,40.0365074450601
"Trevor May","543507",2020,314,68.2259485819809,61.7472024298146,15.2440336262066,40.0138046674507
"Austin Pruitt","643493",2019,528,63.8006816838736,97.7317948203442,7.38344764912403,39.9868344353791
"Kyle Dowdy","664871",2019,329,66.3900025111527,79.6949522045676,10.9548487910616,39.9560191455732
"Steven Wright","453214",2018,599,78.7803024257438,81.9668037595826,0,39.9396165627136
"Tanner Roark","543699",2019,2180,62.895357297256,48.4455218040318,23.7469895282074,39.9236303195193
"Jordan Montgomery","656756",2018,337,38.1589689969992,76.2746231980982,35.1741938715656,39.8653425477661
"Matt Belisle","279571",2018,408,66.953029916436,61.3626081716809,16.1817751115846,39.848980235048
"Jonny Venters","458924",2019,148,57.2147497159861,91.8722095279569,14.4654841697898,39.8378157039081
"Wade Davis","451584",2018,843,65.1145435608908,59.5921711261674,18.2386891273605,39.8335027954406
"Junior Fernandez","658551",2019,158,61.9953852007349,32.957181488681,29.2809176516289,39.8223061386023
"Ryan Borucki","621366",2020,248,61.6848523752199,79.3946475554399,14.7096108867028,39.8026894333762
"Jimmy Herget","623474",2020,209,55.0133466728546,35.0325531691086,34.3357692653633,39.7970354208163
"Sam Dyson","473879",2019,598,50.3983378202635,90.8913151510599,20.3209817805588,39.7864851378549
"Nick Margevicius","676606",2019,694,56.2862711432087,64.578979822955,23.8427851650229,39.7772487908411
"Austin Adams","542866",2019,236,71.4077981308692,70.0894088018617,9.60527783797193,39.7605232162484
"Nate Pearson","663878",2020,243,65.0592604103957,64.2458975793119,16.6821542869093,39.7495289792657
"Matt Festa","670036",2018,119,59.9033326422174,77.5479783656787,16.6857753643978,39.7461914414686
"Julio Teheran","527054",2018,2074,60.6957727028876,83.8845396536007,13.9972803121998,39.7347356041608
"Giovanny Gallegos","606149",2020,172,56.697064758519,82.6735706044078,17.6668693661443,39.727237347169
"Jack Flaherty","656427",2020,549,56.8537434434006,68.0202368655825,22.181376611685,39.7086407369677
"Masahiro Tanaka","547888",2018,1761,62.749425714455,70.5594242572884,16.4883150069955,39.6897534933017
"A.J. Minter","621345",2020,309,63.508763837718,39.8785726235035,25.6312406499191,39.6831826889964
"Anthony Misiewicz","664948",2020,245,63.4507069041897,80.6683270584195,12.6585377663003,39.6683028908852
"Michael Pineda","501381",2019,1605,60.3088322269453,68.6703314815491,19.0379219874937,39.6452222656792
"Matt Grace","594840",2018,600,82.7865215936504,51.7120828403393,5.8903573343715,39.6211460190925
"Jorge Lopez","605347",2020,461,69.0045480407087,79.0317876902109,8.52772080568212,39.6140117897897
"Josh James","657624",2018,228,66.569517252793,14.026466542658,31.2483158031045,39.6124004313827
"Eduardo Rodriguez","593958",2018,1757,66.3372111385159,64.4800574034622,15.3537297054477,39.6076648579591
"Tommy Milone","543548",2018,300,64.0485644393572,80.6641240263313,12.0813205064741,39.6075837762106
"Justin Miller","502522",2019,210,67.7966473695078,68.2281904077717,12.9540218628559,39.60564412184
"Nathan Eovaldi","543135",2019,961,72.1428736201047,48.7722410206645,15.572188252054,39.604410511853
"Taylor Rogers","573124",2018,700,45.8853976183506,96.7224961088556,21.9133592115154,39.5978849759364
"Randy Rosario","600968",2019,160,35.953035413194,80.4714642781102,35.2742014274808,39.5972417031381
"Carlos Estevez","608032",2020,320,81.0752364382375,45.1128346357309,9.36583951637311,39.5946906575783
"Kenta Maeda","628317",2019,1810,60.8260596212866,76.4615611543057,16.0521925839774,39.5911523934928
"Tyler Glasnow","607192",2020,725,40.3322392176829,67.0214692844025,35.9234232799929,39.5764451731243
"Mychal Givens","571710",2018,927,77.4041869833057,46.6797220043451,11.8634517396157,39.575366632667
"Jonathan Hernandez","642546",2020,372,55.817519379347,78.8342612419431,19.3342887495122,39.5290646606414
"Seth Lugo","607625",2018,1201,54.5693371141629,64.4788098433111,24.9352210588246,39.5273964411268
"James Marvel","621086",2019,247,55.5174155208945,52.3718127408334,27.9955787501536,39.5153906385669
"Jon Edwards","457754",2019,107,55.7151664003483,81.5059762113791,18.5291114141859,39.5022133170573
"Trevor Hildenberger","657610",2018,696,30.8411536342461,86.9880630761205,37.2619017934675,39.4935804321565
"Ian Gibaut","664139",2020,182,71.6753719634342,73.1684550445992,7.99839011715462,39.4745191047529
"Lance Lynn","458681",2020,1055,75.1810710301011,71.3929390213279,5.67076203239963,39.4707424418986
"Bryse Wilson","669060",2018,104,76.0607542485322,72.0831948602563,4.70229066580471,39.4539599433701
"Matt Festa","670036",2019,286,56.3137050005724,63.3774021880901,23.6515202840355,39.3878885585304
"Felix Pena","570240",2019,1163,63.183217714462,64.7192323159254,17.5247392813285,39.3598019192069
"Hector Rondon","444468",2019,716,63.6193395273421,88.7716520423834,9.43882672506139,39.3165628031225
"Hunter Strickland","519326",2018,588,65.66158987758,45.132469771814,21.6564510375183,39.3113092223036
"Eduardo Paredes","622161",2018,229,65.6658519768601,34.6546123933281,24.9651372523487,39.292227022048
"Rogelio Armenteros","660494",2019,258,65.3817304260553,58.4330545350141,17.6124731183811,39.286095996284
"Josh Lindblom","458676",2020,600,43.7013804008986,73.752876486918,30.5867864921791,39.2829744752723
"Lewis Thorpe","626929",2019,368,62.6391461303126,71.430120577269,15.7065053707857,39.2696335146359
"Nathan Eovaldi","543135",2018,1332,67.0139587597955,54.7061996275987,17.3725072843728,39.2275066452478
"Connor Sadzeck","592712",2019,318,56.1115463304952,45.9578975283036,29.1382956812977,39.2246458131313
"Trevor Rosenthal","572096",2019,320,64.6727003118068,91.2983485760774,7.62459020878459,39.216896175302
"Gio Gonzalez","461829",2020,463,62.2245482138976,62.6173349446619,18.7593183700749,39.2009303797694
"Mike Clevinger","605182",2018,2446,71.3552875046048,53.0150492382142,14.2911790901578,39.1966309233809
"Madison Bumgarner","518516",2018,1496,59.3551096412323,96.1479746970154,10.4034266989992,39.1770539447385
"Yency Almonte","622075",2019,451,61.6623623688077,75.494510557637,15.0803955977544,39.173971011705
"Kyle Freeland","607536",2019,1271,59.4560460867478,29.0963639482403,31.679653541469,39.1703001659921
"Rafael Dolis","503569",2020,313,56.5289161224041,69.339387331853,21.2569547309417,39.1639727308905
"Matt Strahm","621381",2018,745,66.0685119260141,38.2557768778897,23.2305772323431,39.1121130394616
"Dean Kremer","665152",2020,263,52.7701896344394,66.5446545507387,25.1312484854711,39.0842452506214
"David Hernandez","456696",2018,722,54.5460922622319,64.4302658384081,24.3223761220537,39.0703667535366
"Mike Dunn","445197",2018,253,58.6829269875855,58.0992393859759,22.9238086985235,39.0646132050696
"J.B. Wendelken","605525",2020,321,53.5677587211613,74.3442666321061,21.9387910815581,39.0491628809928
"Keynan Middleton","641871",2020,157,66.3348438853104,59.5455252554192,16.117672106195,39.0354728726399
"Brian Flynn","543169",2019,374,72.3378540954921,74.6095897355373,6.35557553006291,39.02434295016
"Colten Brewer","605155",2020,382,57.2227715814228,58.0469672608224,24.0843570594944,39.0229381260087
"Archie Bradley","605151",2020,203,69.6088409684378,78.5622143113904,7.31931014213387,39.0068026190945
"Jordan Weems","607179",2020,164,67.8409997489556,82.4339893367749,7.44830683874985,38.9408002185693
"Gabe Speier","642100",2019,120,64.9109438490933,63.0678939829259,15.9864101937862,38.9071693275162
"Justus Sheffield","656954",2020,646,60.7069387016195,83.014950877502,13.0877775814443,38.9036127370463
"Jon Lester","452657",2018,2343,65.158240920177,94.1711897436367,5.76881489569144,38.8355743517096
"Trevor Richards","670950",2019,1708,59.6682405467886,71.3958188087779,17.5469828745235,38.8334057840014
"Jerry Blevins","460283",2019,419,63.2794167884935,57.8782693891053,18.873372626414,38.8287803376536
"Tony Gonsolin","664062",2020,529,44.0883784288653,74.9592585455799,29.2399562344759,38.8287156088173
"Nick Nelson","656793",2020,284,52.6524777182865,81.7123302356143,20.0185903973069,38.818987793231
"Kolby Allard","663465",2019,629,72.3718059517573,73.631378601863,6.32195390844262,38.8002976267328
"Kenta Maeda","628317",2018,1455,56.9379974577311,78.899625077326,17.3208896029949,38.7741477785731
"Wes Benjamin","605138",2020,291,46.0351193022939,78.8257580509315,26.3213351258494,38.7704147411547
"Jordan Lyles","543475",2020,725,60.2115531253895,77.4157250871324,15.0888489446561,38.7684479110681
"Yovani Gallardo","451596",2018,1242,60.5588987696668,59.1577293413536,20.6100150367446,38.7604062151337
"Luis Avilan","501593",2019,458,55.2758553058772,68.4149261138922,21.980602153312,38.7381250703307
"Brian Duensing","488846",2018,539,47.5185020967787,80.1052464474011,24.6099941032195,38.7128787203014
"Chris Martin","455119",2018,527,67.7353341096652,62.0467451437894,13.6745887293246,38.6880525776682
"Jose Berrios","621244",2019,2290,65.9337186373673,65.5734004740619,14.0223863356409,38.6792181628806
"Jaime Garcia","448802",2018,1008,29.6594041018973,68.518126044066,42.9314277805122,38.6533761297053
"Chase De Jong","608328",2018,201,66.0647867049196,44.1888165232145,20.6476883210204,38.6214358408102
"James Norwood","656803",2018,173,48.4617772206615,83.3101330560172,22.6547376768413,38.6022164049082
"Eric Lauer","641778",2018,1441,68.9085435202491,64.0768668706058,11.9295459980975,38.5952146271334
"Ryan Helsley","664854",2020,143,50.8576857264,64.7724918338218,26.5776858329725,38.5944163566737
"Tommy Hunter","488984",2020,308,66.1639505662547,68.6932994428338,12.6850472441215,38.5709565290519
"Josh Staumont","622251",2019,220,50.9837367993988,37.9334699857592,34.9840747443685,38.5639208913402
"Tim Mayza","641835",2018,437,82.1535842382285,25.1036768763213,13.3201953428271,38.5118354185963
"Kevin Gausman","592332",2020,728,71.6992568524454,54.9381201241165,12.419537663223,38.5081237324596
"Dakota Bacus","621290",2020,168,53.1131438628635,84.4600791562172,18.2774292007159,38.4759635354242
"John King","667463",2020,134,42.6524326056837,79.0244870934518,28.5794702511287,38.4419618851054
"Kyle Hendricks","543294",2018,2237,48.2508822022984,94.8072094978236,18.8809265384888,38.4020978596622
"Bryse Wilson","669060",2020,240,62.7810673983367,74.865736087537,13.2339299507119,38.3797051651937
"David Phelps","475479",2020,272,64.1509623294877,79.7895748993936,10.5290310703286,38.3746717502413
"Adrian Sampson","592716",2018,243,52.0241822216052,84.3618108330741,19.0594661574997,38.3726182810771
"Pedro Baez","520980",2018,710,56.7031843448867,79.5549822991565,16.7303764165615,38.3681974229811
"Gerardo Reyes","622103",2019,341,56.9014253287112,74.2202499621589,18.2650529488792,38.3666778614796
"Homer Bailey","456701",2019,2113,57.8558314322621,85.5669655387735,13.8361286790928,38.3479591261065
"Jake Faria","607188",2018,833,55.630855646368,62.478625976375,23.0236410921793,38.3454029233502
"Felipe Vazquez","553878",2018,904,67.3599331624113,62.2947575772217,13.4075215025379,38.3370236305793
"Zac Grotz","665093",2020,156,35.7724707213446,74.6729056734946,35.4602124870747,38.3191063366429
"Brusdar Graterol","660813",2020,202,64.2172533042513,65.8262093593894,14.8401377404158,38.3151509585233
"Blake Snell","605483",2019,1447,64.7713840600484,58.887481274638,16.5733517940627,38.2999012301827
"Tommy Kahnle","592454",2019,777,68.6602563410968,44.4337902165444,17.9366149474031,38.2721985182888
"Genesis Cabrera","650893",2019,269,68.3808613325968,42.5844221958686,18.7474039281927,38.2660083273468
"John Means","607644",2019,2039,60.2302559011355,58.2072799466171,20.4720485902107,38.2580935631002
"Jake Woodford","663765",2020,275,51.2992695738821,78.3172189969237,21.4182491872681,38.2562885179467
"Mike Kickham","592464",2020,193,58.1844770089337,68.6949313859774,18.7353806854113,38.2018326594595
"Carlos Estevez","608032",2019,931,74.9500974460972,54.8539373135708,9.32259773740112,38.1935815624024
"Brandon Woodruff","605540",2019,1483,62.0731006845249,89.8409254972485,8.77533875113154,38.189587373578
"Sam Dyson","473879",2018,714,37.9974609971985,84.7929548884465,30.2002188721213,38.1766854779534
"Phil Hughes","461833",2018,411,64.8764720233154,76.4989153004222,10.6678536553651,38.1543050708806
"Seth Lugo","607625",2020,450,48.4606586510579,76.3614112205264,24.2248352485076,38.1466868976889
"Alec Mills","621219",2020,691,56.7241013248428,73.6632945291829,18.256010480664,38.1318848859005
"Felix Pena","570240",2020,345,53.6931568360652,59.2308041810136,25.3241969067022,38.11186180386
"Nick Kingham","592468",2019,767,66.6697196670372,50.7592769701182,17.2712710589021,38.0679703151551
"Casey Mize","663554",2020,410,42.7947541517717,52.7781076140062,36.2491601298456,38.0342305028404
"Chris Archer","502042",2019,1571,65.0630070309728,81.2557118921204,8.72748741644581,37.963204266769
"Dinelson Lamet","659275",2020,778,74.4255360777317,65.9270130904017,5.89071478795406,37.9570340791366
"Francisco Liriano","434538",2019,831,73.0569690502832,60.8433465782773,8.6183187272309,37.9429120946889
"Michel Baez","673258",2019,391,65.6216696775644,68.6401343563139,12.2095464517846,37.9080022530966
"Cody Reed","642003",2018,531,43.4936222805286,60.8559736015608,32.8851365447443,37.883242206879
"Kris Bubic","663460",2020,710,65.4456847155646,68.4040137729996,12.3921473462478,37.881438605104
"Jace Fry","605240",2019,805,46.9312834020838,77.4273206319221,24.7327171029763,37.8556018371249
"Javy Guerra","457915",2018,423,60.8300609091032,67.4202108379912,16.4107789118876,37.8126710918981
"Robert Stock","476594",2020,191,54.7068755013732,77.6646565871984,18.1893279146517,37.8118854998075
"Dylan Floro","571670",2020,274,62.6879008957154,52.0127222617796,19.7856248527917,37.8092320432253
"Matt Andriese","542882",2020,374,42.1367720665483,72.6264408761543,30.1333765863383,37.79966294387
"Jandel Gustave","594311",2019,250,68.0231548952599,79.6953308282007,6.55261964320446,37.7984015563214
"Luis Castillo","622491",2019,2308,49.9821817452357,55.806804539901,29.0253177488518,37.7961058895624
"Gregory Soto","642397",2020,296,70.3185702755073,77.1745894548907,5.44194661857301,37.7821872645644
"Cody Stashak","664054",2020,166,62.3819476730059,72.007244188255,13.6260736881245,37.7813701953494
"Austin Brice","592169",2019,582,54.6791306734187,66.0036045757871,21.8700569973329,37.7706369096129
"Steve Cishek","518553",2019,842,54.8507753500029,85.2172060746074,15.5953060266931,37.7635194918825
"Jesus Luzardo","666200",2020,661,40.0407208823905,52.5512439553676,38.1716381064106,37.7386833173567
"Nick Pivetta","601713",2018,2063,72.9320376152668,35.1752466628673,16.5826038001319,37.7178022547526
"Cal Quantrill","615698",2019,1333,69.157590175011,49.7629532076172,15.0348929579108,37.7119968421907
"Taijuan Walker","592836",2018,168,58.814748506826,68.9592798143973,17.4313442771878,37.7073325611347
"Casey Sadler","594987",2020,262,63.6829469443746,82.9738928432597,8.93132508954201,37.6910664544794
"David Bednar","670280",2019,148,33.7468248460146,70.2078148327803,37.5911019081003,37.640823927098
"Jose Leclerc","600917",2018,670,60.7780412415468,21.4739263101813,30.8311385955044,37.6253997158543
"Nick Ramirez","598286",2019,978,49.8946986711241,86.5186308199621,19.0593460624743,37.6193781829524
"Steven Brault","643230",2018,1229,74.3751209692312,41.0882139984546,13.3427355744359,37.6002208753806
"Chad Kuhl","641771",2018,1053,66.9017342552726,62.9377961225891,12.4651260320203,37.5500126368505
"Brett Martin","656685",2019,742,65.9029674153062,50.3527226857135,17.2969778098524,37.5487721992427
"Yacksel Rios","605441",2019,172,54.3968854097775,64.9726831434668,22.1073794650817,37.5421098336618
"Adam Kolarek","592473",2019,448,49.9523105108957,60.5548947184786,27.1269329609887,37.5068343570225
"Mike Wright","605541",2018,1166,61.7635978148833,44.4514100812325,22.5123645027677,37.4954843732479
"Adam Warren","476589",2019,430,55.0075030871909,70.0813683660819,19.8825369414431,37.4759795675043
"Jackson Stephens","623451",2018,494,53.9178450175426,63.7071804674312,22.790485691531,37.4610379187775
"Josh Tomlin","458708",2018,824,65.9053486058743,41.9813283107618,19.8276774149232,37.4533009774582
"Jose Berrios","621244",2020,830,66.9598615869733,58.6397930017147,13.6304658839793,37.4395285609307
"Luke Bard","572703",2018,160,63.2119666021269,79.5574334655357,10.0416814837595,37.4323916319074
"Luis Perdomo","606131",2020,200,52.1242081893384,56.5460617742227,26.5091675027218,37.4319641130537
"Liam Hendriks","521230",2018,341,54.6302161942078,80.4866641372729,16.8098828239347,37.4284240488305
"Carlos Hernandez","672578",2020,188,38.0161768427071,59.8113591458112,37.071074684311,37.4177206867791
"Devin Williams","642207",2019,191,53.7214546628454,56.7809677407516,25.0925808911261,37.4137151775888
"Trevor May","543507",2019,901,64.8112706463371,70.2800192582636,11.6398817793374,37.4035278117293
"Shun Yamaguchi","685493",2020,378,57.8909547764507,73.212085236165,16.3858402353697,37.3888308358888
"Robert Dugger","667498",2019,413,57.9755023128685,81.165536965273,13.7661399539545,37.3780104150324
"Marcus Stroman","573186",2019,2267,56.1461165047843,76.2900837067403,16.7998790906694,37.3588428512625
"Yacksel Rios","605441",2018,453,56.0624765707246,61.1499457877291,21.6708965108292,37.3426357931734
"Taylor Guerrieri","605260",2018,128,43.4971630104679,73.5408191423217,28.0609329681492,37.3335762571428
"Ross Detwiler","446321",2020,231,50.753800309162,67.0828345780145,24.109784795603,37.3117053669505
"JT Brubaker","664141",2020,598,67.439522290679,80.0729768954787,6.21672973139184,37.3068624750583
"Tony Gonsolin","664062",2019,530,42.4523565025933,61.7476617779407,32.6258345365865,37.2952770795148
"Jefry Rodriguez","622446",2019,581,50.4539253818455,92.8856554151691,16.0889886043289,37.2801961580904
"Geoff Hartlieb","664129",2020,301,57.0821814041699,12.9308261815363,36.0741328683656,37.2552201597427
"Brusdar Graterol","660813",2019,102,61.3809373621396,32.4846395982868,26.3000505545747,37.2545675914835
"Blake Treinen","595014",2018,842,51.9226975121723,70.3530527849444,22.0038294945684,37.2405704250185
"Reggie McClain","596035",2019,256,55.7015229515205,76.4801944214972,16.9222865035701,37.2294715203633
"Chasen Shreve","592741",2018,770,41.7542038795102,83.7444327238086,26.0880724534449,37.2227937890742
"Adbert Alzolay","640470",2020,300,45.9695050151704,78.8051457081638,24.1594916051111,37.2016304183591
"J.A. Happ","457918",2020,590,62.2972345447298,80.6221075631987,10.0437882579557,37.1414455995127
"Hector Neris","593576",2018,593,65.6307713291464,56.7155395657538,14.9125644445706,37.1387530621963
"Max Fried","608331",2018,413,51.6322703929244,33.160878977071,33.9241023430859,37.1192188602438
"Rick Porcello","519144",2020,722,64.2042424592941,55.9981483237257,16.2882824791877,37.1188915942839
"Patrick Corbin","571578",2019,2465,58.8023918870185,76.119984033934,14.3199855707489,37.114775557546
